USER_ID,ITEM_ID,timestamp
2,1704,1445715228
2,3578,1445714885
2,6874,1445714952
2,8798,1445714960
2,46970,1445715013
2,48516,1445715064
2,58559,1445715141
2,60756,1445714980
2,68157,1445715154
2,71535,1445714974
2,74458,1445714926
2,77455,1445714941
2,79132,1445714841
2,80489,1445715340
2,80906,1445715172
2,86345,1445715166
2,89774,1445715189
2,91529,1445714891
2,91658,1445714938
2,99114,1445714874
2,106782,1445714966
2,109487,1445715145
2,112552,1445714882
2,114060,1445715276
2,115713,1445714854
2,122882,1445715272
2,131724,1445714851
3,31,1306463578
3,527,1306464275
3,647,1306463619
3,688,1306464228
3,720,1306463595
3,849,1306463611
3,914,1306463567
3,1093,1306463627
3,1124,1306464216
3,1263,1306463569
3,1272,1306463624
3,1275,1306463323
3,1302,1306464189
3,1371,1306463561
3,1587,1306464003
3,2018,1306464175
3,2080,1306463572
3,2090,1306464261
3,2105,1306463559
3,2288,1306463631
3,2424,1306464293
3,2851,1306463925
3,3024,1306464054
3,3210,1306463638
3,3703,1306463603
3,3949,1306464245
3,4518,1306463770
3,5048,1306464284
3,5181,1306463718
3,5746,1306463708
3,5764,1306464021
3,5919,1306463825
3,6238,1306464204
3,6835,1306463670
3,7899,1306464036
3,7991,1306463684
3,26409,1306463993
3,70946,1306463815
3,72378,1306464164
4,21,986935199
4,32,945173447
4,45,986935047
4,47,945173425
4,52,964622786
4,58,964538444
4,106,986848784
4,125,964622758
4,126,986848920
4,162,945078571
4,171,945078428
4,176,964622565
4,190,945079259
4,215,945079078
4,222,945629040
4,232,964622684
4,235,945173513
4,247,986848894
4,260,945079259
4,265,964538468
4,296,945173350
4,319,945079182
4,342,964538500
4,345,945629063
4,348,964622786
4,351,986934901
4,357,964623306
4,368,945078690
4,417,945078467
4,441,986934915
4,450,986848828
4,457,945079259
4,475,945174290
4,492,945079872
4,509,945079106
4,538,945078636
4,539,964538832
4,553,945079301
4,588,945079670
4,593,964539986
4,595,986848609
4,599,945078587
4,608,964540008
4,648,945079906
4,708,986935230
4,759,945078601
4,800,945079106
4,892,964622714
4,898,964623347
4,899,945079653
4,902,945078446
4,904,945079837
4,908,945173902
4,910,945173989
4,912,945173902
4,914,945079670
4,919,945079521
4,920,945173602
4,930,964538571
4,937,986849085
4,1025,945079232
4,1046,945173654
4,1057,964540578
4,1060,986934819
4,1073,945079483
4,1077,945173692
4,1079,945078946
4,1080,986934696
4,1084,945079259
4,1086,964539723
4,1094,964538500
4,1103,964539723
4,1136,986934625
4,1179,964539180
4,1183,964778513
4,1188,964538500
4,1196,964538763
4,1197,964538763
4,1198,964538728
4,1199,945078967
4,1203,945174025
4,1211,964539205
4,1213,945079729
4,1219,964539961
4,1225,964539326
4,1250,945174008
4,1259,964538728
4,1265,964622684
4,1266,986849037
4,1279,986934832
4,1282,945079653
4,1283,945078690
4,1288,945079653
4,1291,964538763
4,1304,945078467
4,1391,945173766
4,1449,945079767
4,1466,945173492
4,1500,964622830
4,1517,945079790
4,1580,986935244
4,1597,945079906
4,1617,945079837
4,1641,964622758
4,1704,945629015
4,1719,945079956
4,1732,945079889
4,1733,945079143
4,1734,964539357
4,1834,945174134
4,1860,986849001
4,1883,964622642
4,1885,964622617
4,1892,964539431
4,1895,945629179
4,1907,964540505
4,1914,964622714
4,1916,986934786
4,1923,986934870
4,1947,945079653
4,1966,964622684
4,1967,945078967
4,1968,986934786
4,2019,945078690
4,2076,945079052
4,2078,945079521
4,2109,986935016
4,2145,986935328
4,2150,986934738
4,2174,964539855
4,2186,945174008
4,2203,945079729
4,2204,964540008
4,2282,945629238
4,2324,964622590
4,2336,964538964
4,2351,945078467
4,2359,964622590
4,2390,945079164
4,2395,964623306
4,2406,986935302
4,2467,945079858
4,2571,945173385
4,2583,945078863
4,2599,964622684
4,2628,986848894
4,2683,945079790
4,2692,945079013
4,2712,945078542
4,2762,964539986
4,2763,964778621
4,2770,945173553
4,2791,964539628
4,2843,945078814
4,2858,964539140
4,2874,986935016
4,2921,945078708
4,2926,986934870
4,2959,945078528
4,2973,945078946
4,2997,986848610
4,3033,986936200
4,3044,945079920
4,3060,986934884
4,3079,964778197
4,3083,964622487
4,3160,964539121
4,3175,964538930
4,3176,964539771
4,3204,964539828
4,3255,964623306
4,3317,986934498
4,3358,964622758
4,3365,964538329
4,3386,964539395
4,3408,986849238
4,3481,964538243
4,3489,986848908
4,3508,964538351
4,3538,986849212
4,3591,986935199
4,3788,964539085
4,3809,986936207
4,3851,986849180
4,3897,986934465
4,3911,986849149
4,3967,986849164
4,3996,986849130
4,4002,986934819
4,4014,986849254
4,4020,986848856
4,4021,986849180
4,4027,986849201
4,4029,986849226
4,4033,986849149
4,4034,986848753
4,4074,986848665
4,4121,986934901
4,4144,986848685
4,4166,986848700
4,4226,1007569424
4,4239,986848685
4,4246,1007574542
4,4252,1007569465
4,4260,1007569424
4,4273,1007574470
4,4308,1007569465
4,4347,1007569586
4,4381,1007574509
4,4641,1007569586
4,4741,1007574532
4,4765,1007569445
4,4881,1007569445
4,4896,1007574532
4,4902,1007569465
4,4967,1007569424
5,1,847434962
5,21,847435238
5,34,847434881
5,36,847435292
5,39,847434961
5,50,847434881
5,58,847435238
5,110,847434880
5,150,847434748
5,153,847434802
5,232,847435292
5,247,847435337
5,253,847435292
5,261,847435238
5,265,847435129
5,266,847435311
5,290,847435311
5,296,847434748
5,300,847435337
5,316,847434832
5,318,847434880
5,344,847434802
5,349,847434832
5,357,847435238
5,364,847434882
5,367,847435129
5,380,847434748
5,410,847435292
5,457,847434801
5,474,847435337
5,475,847435311
5,515,847435129
5,527,847434960
5,531,847435258
5,534,847435311
5,588,847434801
5,589,847435258
5,590,847434747
5,592,847434747
5,594,847435238
5,595,847434832
5,596,847435292
5,597,847434962
5,608,847435258
6,2,845553522
6,3,845554296
6,4,845554349
6,5,845553938
6,6,845553757
6,7,845554264
6,8,845555281
6,10,845553253
6,11,845553489
6,13,845555588
6,15,845554505
6,16,845553819
6,17,845553559
6,19,845553382
6,21,845553382
6,22,845553875
6,24,845554397
6,25,845553695
6,26,845555362
6,27,845555402
6,31,845553819
6,32,845553426
6,34,845553354
6,36,845553726
6,41,845554962
6,43,845555607
6,45,845553907
6,46,845554551
6,47,845553317
6,50,845553381
6,54,845555402
6,60,845554263
6,61,845555454
6,62,845553660
6,65,845555070
6,66,845555151
6,76,845555317
6,79,845554907
6,86,845556131
6,87,845555300
6,88,845555694
6,89,845555124
6,92,845555454
6,93,845554584
6,95,845553559
6,100,845555151
6,102,845555436
6,104,845554349
6,105,845553757
6,110,845553283
6,112,845553994
6,113,845556257
6,126,845555342
6,135,845554987
6,140,845555024
6,141,845553586
6,145,845553966
6,146,845555607
6,150,845553110
6,151,845553586
6,153,845553146
6,158,845553660
6,159,845555006
6,160,845553457
6,161,845553253
6,163,845553907
6,165,845553146
6,168,845553695
6,170,845554263
6,171,845555402
6,174,845554479
6,177,845554931
6,179,845555362
6,180,845555006
6,181,845553938
6,185,845553283
6,186,845553619
6,189,845556241
6,191,845554931
6,195,845554455
6,196,845553586
6,201,845556290
6,204,845553619
6,205,845555477
6,207,845554024
6,208,845553253
6,209,845556106
6,210,845556310
6,212,845556181
6,216,845554099
6,217,845555382
6,218,845553994
6,219,845556131
6,222,845554024
6,224,845553794
6,225,845553381
6,230,845553966
6,231,845553174
6,234,845554176
6,236,845553559
6,237,845553875
6,239,845554987
6,240,845555571
6,243,845555588
6,248,845554263
6,250,845555588
6,251,845556257
6,252,845553619
6,253,845553283
6,254,845555655
6,256,845553726
6,257,845554176
6,258,845555172
6,261,845553695
6,262,845554551
6,265,845553726
6,266,845553457
6,267,845554376
6,270,845555172
6,271,845555249
6,273,845553875
6,274,845555151
6,276,845553907
6,277,845553844
6,279,845555436
6,281,845554320
6,282,845553522
6,288,845553283
6,289,845554455
6,291,845555571
6,292,845553253
6,293,845553660
6,296,845553110
6,302,845555436
6,303,845554099
6,304,845555546
6,310,845556119
6,312,845555151
6,313,845555546
6,314,845554603
6,315,845553522
6,316,845553174
6,317,845553457
6,318,845553200
6,327,845554062
6,329,845553200
6,330,845555071
6,332,845555046
6,333,845553757
6,336,845556223
6,337,845553586
6,339,845553253
6,340,845555265
6,342,845553938
6,343,845555172
6,344,845553146
6,347,845555300
6,348,845553938
6,349,845553146
6,350,845553489
6,351,845554455
6,352,845555382
6,353,845553726
6,354,845555402
6,355,845553819
6,356,845553200
6,357,845553457
6,358,845555265
6,359,845556412
6,360,845555094
6,361,845554376
6,362,845553994
6,364,845553317
6,366,845554962
6,367,845553317
6,368,845553726
6,370,845553794
6,371,845554141
6,374,845554296
6,377,845553317
6,378,845554987
6,380,845553110
6,381,845553994
6,382,845554397
6,383,845554320
6,405,845554603
6,410,845553354
6,412,845554505
6,415,845554420
6,416,845554962
6,419,845554224
6,426,845554551
6,432,845553489
6,434,845553200
6,435,845553489
6,437,845554505
6,440,845553457
6,445,845555124
6,450,845555024
6,454,845553283
6,455,845554062
6,457,845553174
6,458,845555546
6,460,845555281
6,466,845553844
6,468,845553907
6,469,845555477
6,472,845555632
6,474,845553522
6,475,845554099
6,477,845554141
6,480,845553200
6,485,845553794
6,489,845554505
6,490,845554584
6,491,845554141
6,493,845555172
6,494,845554176
6,497,845553819
6,500,845553354
6,502,845554455
6,505,845555317
6,508,845553586
6,509,845553522
6,510,845555546
6,515,845553794
6,516,845554908
6,520,845553844
6,524,845554479
6,527,845553426
6,531,845554296
6,532,845554224
6,536,845556181
6,537,845554551
6,539,845553426
6,540,845554099
6,542,845554524
6,543,845554099
6,546,845554349
6,548,845554908
6,552,845553875
6,553,845553559
6,569,845555342
6,575,845555070
6,587,845553381
6,588,845553146
6,589,845553317
6,590,845553109
6,592,845553109
6,593,845553174
6,594,845553819
6,595,845553174
6,596,845554141
6,597,845553354
6,606,845555024
6,608,845553844
6,609,845555342
6,616,845554062
6,628,845555300
6,631,845555265
6,637,845555046
6,640,845555362
6,647,845555151
6,662,845556147
6,667,845555342
6,694,845555694
6,697,845556378
6,700,845556147
6,704,845555571
6,708,845554376
6,709,845555249
6,710,845556223
6,711,845555317
6,719,845555694
6,736,845553619
6,747,845555046
6,762,845555006
6,765,845555632
6,775,845556462
6,780,845556915
6,783,845554584
6,795,845556506
6,799,845555656
6,801,845556194
6,802,845554584
6,818,845555514
6,830,845556222
6,835,845556194
6,837,845556241
6,838,845555514
6,839,845556120
6,842,845555675
6,848,845556340
6,852,845555694
6,867,845556412
6,880,845556181
6,881,845556340
6,888,845556448
6,891,845556241
6,979,845556808
6,981,845556567
6,986,845556475
6,991,845556808
6,996,845556323
6,999,845556412
6,1004,845556506
6,1006,845556694
6,1042,845556462
6,1049,845556694
6,1061,845556860
6,1064,845556579
6,1073,845555571
6,1082,845556278
6,1084,845555454
7,1,1106635946
7,50,1106635993
7,58,1106635520
7,150,1106635925
7,165,1106635987
7,260,1106635933
7,356,1106635915
7,380,1106635937
7,466,1106635532
7,480,1106635917
7,587,1106635714
7,588,1106635971
7,589,1106635940
7,592,1106635922
7,593,1106635912
7,595,1106712636
7,648,1106635981
7,750,1106636810
7,780,1106635943
7,920,1106635685
7,924,1106712615
7,1101,1106635502
7,1183,1106712613
7,1196,1106635996
7,1208,1106635462
7,1210,1106635965
7,1219,1106635496
7,1220,1106635464
7,1240,1106712575
7,1246,1106635678
7,1270,1106635681
7,1517,1106635489
7,1584,1106635423
7,1610,1106635429
7,1617,1107127060
7,1682,1106635653
7,1784,1106635416
7,1917,1106635484
7,1923,1106635444
7,1954,1106635657
7,2019,1106713565
7,2324,1106712559
7,2353,1106635625
7,2529,1106635640
7,2628,1106712553
7,2640,1106635540
7,2671,1113542732
7,2683,1106635420
7,2688,1106713072
7,2701,1106713076
7,2717,1106713081
7,2762,1106635648
7,2858,1106712546
7,3114,1106635500
7,3354,1106713005
7,3408,1106712549
7,3578,1106636534
7,3623,1106712541
7,3793,1106635630
7,3869,1106635733
7,3916,1106636596
7,3977,1106635635
7,3994,1161738301
7,4018,1106712913
7,4223,1106635742
7,4246,1110855253
7,4306,1106635524
7,4310,1107127033
7,4370,1106712869
7,4643,1106635749
7,4700,1109746591
7,4844,1161738352
7,4874,1106635738
7,4886,1106636531
7,4896,1106636718
7,4963,1106636702
7,4993,1106636589
7,4995,1106636610
7,5218,1106712866
7,5349,1106636606
7,5378,1106635735
7,5445,1106636707
7,5459,1106712820
7,5464,1106636612
7,5502,1106635745
7,5618,1106713586
7,5816,1106635705
7,5952,1106636527
7,5989,1106636600
7,5991,1106712818
7,6333,1106636516
7,6365,1106712831
7,6534,1157949714
7,6539,1106636584
7,6863,1106712827
7,6934,1106712812
7,7143,1106636579
7,7153,1106636520
7,7155,1173051472
7,7445,1107473963
7,8207,1106713442
7,8360,1106636782
7,8368,1106636592
7,8373,1108602792
7,8528,1106636844
7,8636,1106636511
7,8665,1108602755
7,8666,1106779625
7,8783,1161738306
7,8798,1106636602
7,8808,1109746594
7,8865,1106713549
7,8870,1118025961
7,8907,1110757877
7,8908,1122333561
7,8949,1110757890
7,8957,1106636098
7,8958,1110173697
7,8961,1106636064
7,8965,1106636095
7,8970,1106636069
7,8972,1111552650
7,8984,1106636101
7,27741,1107474020
7,30812,1113353083
7,30816,1107127004
7,31878,1118025982
7,32029,1118025946
7,32031,1122940686
7,32296,1118026013
7,32587,1128486479
7,33162,1116550784
7,33493,1121041079
7,33794,1121041002
7,33836,1125442102
7,34048,1121041015
7,34319,1122333538
7,37741,1162163504
7,38388,1149548381
7,42002,1144806100
7,45499,1157949636
7,45517,1157066190
7,45668,1159225196
7,45730,1161738279
7,46530,1157949732
7,48516,1169687318
7,48783,1162163488
7,48997,1174263740
7,49272,1165876367
7,49278,1174263775
7,49286,1176181731
7,49824,1173051469
8,2,839463806
8,10,839463509
8,11,839463806
8,21,839463564
8,32,839463624
8,34,839463546
8,39,839463644
8,47,839463546
8,50,839463644
8,110,839463527
8,141,839464076
8,150,839463422
8,153,839463451
8,185,839463509
8,186,839463856
8,208,839463509
8,231,839463470
8,235,839464076
8,236,839463767
8,252,839463856
8,253,839463509
8,282,839463767
8,292,839463489
8,296,839463422
8,317,839463644
8,318,839463489
8,339,839463509
8,356,839463527
8,357,839463767
8,364,839463546
8,367,839463564
8,377,839463644
8,380,839463422
8,432,839463702
8,440,839463728
8,454,839463546
8,457,839463489
8,480,839463527
8,500,839463624
8,527,839463728
8,539,839463728
8,586,839463702
8,587,839463702
8,590,839463422
8,592,839463422
8,593,839463470
8,597,839463728
9,41,1044656650
9,187,1044657119
9,223,1044656650
9,371,1044656716
9,627,1044657102
9,922,1044657026
9,923,1044657026
9,1037,1044656650
9,1095,1044657088
9,1198,1044656716
9,1270,1044657088
9,1674,1044656650
9,1987,1044656716
9,2011,1044657200
9,2012,1044657237
9,2023,1044656650
9,2300,1044657072
9,2877,1044657221
9,2901,1044656716
9,3173,1044656650
9,3328,1044656650
9,3735,1044657051
9,4131,1044657221
9,4558,1044656650
9,4993,1044657051
9,5218,1044656811
9,5378,1044656811
9,5445,1044656792
9,5447,1044656836
9,5451,1044656836
9,5481,1044656836
9,5507,1044656836
9,5841,1044657318
9,5843,1044657269
9,5872,1044656962
9,5890,1044656792
9,5891,1044657318
9,5893,1044657144
9,5902,1044656934
9,5952,1044656908
9,5956,1044656962
9,5962,1044657338
9,5965,1044657185
9,5988,1044657269
9,6001,1044657072
9,6044,1044657285
10,296,1455303387
10,356,1455301685
10,588,1455306173
10,597,1455357645
10,912,1455302254
10,1028,1455306152
10,1088,1455619275
10,1247,1455303518
10,1307,1455357613
10,1784,1455301699
10,1907,1455306183
10,2571,1455356378
10,2671,1455357517
10,2762,1455356388
10,2858,1455356578
10,2959,1455356582
10,3578,1455356591
10,3882,1455398344
10,4246,1455302676
10,4306,1455356595
10,4447,1455398321
10,4993,1455356385
10,4995,1455301798
10,5066,1455399329
10,5377,1455301898
10,5620,1455357578
10,5943,1455303078
10,5952,1455356588
10,5957,1455397999
10,6155,1455357557
10,6266,1455303070
10,6377,1455306101
10,6535,1455398379
10,6942,1455301621
10,7149,1455399533
10,7151,1455302670
10,7153,1455356347
10,7154,1455399087
10,7169,1455303046
10,7293,1455402085
10,7375,1455303057
10,7451,1455399289
10,7458,1455356656
10,8529,1455398107
10,8533,1455301847
10,8636,1455356713
10,8665,1455356327
10,8808,1455397936
10,8869,1455303064
10,8961,1455302401
10,8969,1455302697
10,8970,1455398160
10,30749,1455398096
10,31433,1455357527
10,31685,1455357602
10,33145,1455398153
10,33679,1455357626
10,33794,1455302031
10,40629,1455356796
10,40819,1455301745
10,41285,1455301854
10,47099,1455401876
10,49272,1455302162
10,49286,1455357502
10,51662,1455356357
10,51705,1455359663
10,51834,1455399396
10,54286,1455356320
10,56367,1455301825
10,56949,1455357531
10,58047,1455302791
10,58559,1455302113
10,59333,1455357564
10,59421,1455398002
10,60397,1455302689
10,60950,1455301965
10,61250,1455398339
10,63113,1455302183
10,63992,1455356863
10,64969,1455357607
10,66203,1455357596
10,68954,1455304158
10,69406,1455302747
10,69844,1455399200
10,70183,1455357636
10,70293,1455398141
10,71579,1455301869
10,72011,1455301741
10,72330,1455399573
10,72407,1455356987
10,72720,1455301822
10,72737,1455398131
10,72998,1455356351
10,73017,1455356691
10,74450,1455357541
10,77841,1455302684
10,78772,1455356988
10,79091,1455306124
10,80549,1455399347
10,81784,1455357716
10,81845,1455302591
10,81847,1455399313
10,82167,1455357720
10,82499,1455398390
10,84374,1455357730
10,86548,1455398396
10,87222,1455306257
10,88163,1455357504
10,88810,1455399281
10,91104,1455356990
10,91529,1455302120
10,92259,1455301553
10,94070,1455357387
10,95167,1455398177
10,95449,1455356885
10,95510,1455398127
10,95543,1455399376
10,96079,1455302172
10,97024,1455301892
10,97938,1455398105
10,98203,1455356994
10,103335,1455398111
10,103339,1455356177
10,104374,1455357653
10,105211,1455399232
10,106489,1455357076
10,106696,1455306204
10,106782,1455398089
10,107141,1455399188
10,109374,1455302315
10,109487,1455398092
10,109853,1455357656
10,112006,1455398144
10,113275,1455357698
10,113394,1455398275
10,119145,1455302650
10,129428,1455357384
10,136020,1455302192
10,137595,1455356898
10,140110,1455356776
11,6,902154266
11,10,902154316
11,36,902155135
11,44,902154593
11,95,902154458
11,110,902154266
11,150,902154266
11,153,902154593
11,165,902154567
11,170,902154621
11,208,902154706
11,292,902154383
11,318,902155070
11,349,902154342
11,356,901200263
11,368,904510567
11,376,902154684
11,377,902154431
11,380,902154431
11,434,902154685
11,457,902154316
11,466,902154805
11,474,902154431
11,480,902154383
11,493,902154805
11,511,902154514
11,529,902155043
11,589,902154266
11,593,902155102
11,648,902154514
11,733,902154431
11,736,902154542
11,780,902154487
11,1100,902154621
11,1101,901200233
11,1210,902154266
11,1358,902155136
11,1370,902154383
11,1385,902154542
11,1391,902154685
11,1408,902154383
11,1438,902154647
11,1518,902154431
11,1552,902154458
11,1573,902154542
11,1584,902155136
11,1586,902154487
11,1597,902154487
11,1604,902154647
11,1608,902154316
11,1616,902154542
11,1687,902154647
11,1693,902155102
11,1704,902155102
11,1721,902154989
11,1784,902155043
11,1840,901200111
11,1882,901200143
11,1917,901200037
11,1918,901200070
11,1923,904510428
11,2002,902154383
11,2027,904510428
11,2028,902153951
12,39,1247264471
12,168,1247264411
12,222,1247263465
12,256,1247263375
12,261,1247263357
12,277,1247263371
12,357,1247264106
12,543,1247263318
12,830,1247263452
12,838,1247264096
12,920,1247264114
12,1265,1247264118
12,1357,1247263404
12,1405,1247263395
12,1721,1247264463
12,1876,1247263334
12,2072,1247263670
12,2100,1247263337
12,2421,1247263495
12,2485,1247264406
12,2572,1247263689
12,2581,1247263444
12,2694,1247263398
12,2717,1247263428
12,3668,1247264220
12,3967,1247263471
12,4018,1247264420
12,5620,1247264417
12,6942,1247264138
12,8533,1247264151
12,40629,1247264192
12,63992,1247264457
13,47,987895819
13,305,987456968
13,597,987456968
13,1173,987457052
13,1198,987456848
13,1590,987457086
13,1619,987895819
13,1639,987456818
13,1721,987456818
13,2145,987456968
13,2174,987456818
13,2541,987456818
13,2571,987457007
13,3300,987895952
13,3409,987895720
13,3513,987895651
13,3578,987895902
13,3624,987895902
13,3717,987895952
13,3753,987895902
13,3793,987895902
13,3798,987895720
13,3827,987895952
13,3863,987896183
13,3893,987895651
13,3897,987895582
13,3952,987895651
13,3977,987895952
13,3996,987895902
13,4011,987895651
13,4148,987895720
14,4,835441653
14,7,835441989
14,19,835441168
14,25,835441394
14,32,835441168
14,39,835441186
14,47,835441133
14,95,835441295
14,105,835441371
14,110,835441107
14,150,835440977
14,153,835441012
14,193,835441371
14,231,835441042
14,266,835441168
14,282,835441239
14,288,835441107
14,296,835440978
14,318,835441042
14,337,835441239
14,339,835441066
14,344,835441012
14,351,835441686
14,356,835441239
14,367,835441210
14,376,835441620
14,377,835441328
14,383,835441729
14,434,835441066
14,448,835442201
14,455,835441812
14,477,835441578
14,480,835441262
14,491,835441672
14,508,835441558
14,509,835441347
14,524,835442007
14,527,835441371
14,539,835441415
14,540,835441794
14,552,835441558
14,553,835441239
14,586,835441451
14,590,835440977
14,592,835440976
14,593,835441086
14,597,835441431
14,784,835442447
15,1,1510577970
15,44,1299424916
15,47,1510571970
15,158,1299424840
15,172,1299424762
15,256,1299425021
15,260,1510571946
15,293,1510571962
15,296,1510571877
15,318,1510571866
15,355,1299425002
15,356,1510571873
15,364,1510577958
15,527,1510571982
15,588,1510577985
15,589,1510572012
15,596,1510578088
15,780,1510572881
15,849,1299425064
15,858,1510571941
15,1196,1510572645
15,1198,1510571989
15,1200,1510572775
15,1210,1510572653
15,1214,1510572684
15,1240,1510572646
15,1265,1510572001
15,1270,1510571953
15,1347,1299425144
15,1527,1510572660
15,1653,1510572798
15,1909,1299424890
15,2001,1299424826
15,2011,1510572060
15,2012,1510572114
15,2028,1510571984
15,2081,1510578011
15,2085,1510578050
15,2150,1299425040
15,2278,1299424998
15,2329,1510572005
15,2571,1510571744
15,2762,1510571764
15,2858,1510571751
15,2916,1510572872
15,2959,1510571747
15,3147,1510571797
15,3156,1510573324
15,3499,1510572526
15,3510,1299425097
15,3535,1510572486
15,3555,1299425208
15,3578,1510571768
15,3617,1299425200
15,3753,1510571680
15,3949,1510572144
15,3994,1510571677
15,4018,1299425113
15,4022,1510572048
15,4226,1510571774
15,4306,1510577965
15,4370,1510573239
15,4720,1510571736
15,4886,1510577956
15,4993,1510571754
15,4995,1510571789
15,5445,1510571793
15,5618,1510578001
15,5952,1510571759
15,5971,1510577982
15,5989,1510571938
15,6377,1510577979
15,6502,1510571682
15,6874,1510572077
15,7254,1510572802
15,7438,1510572163
15,8360,1510578083
15,8644,1510572823
15,8961,1510577973
15,33493,1510572900
15,48304,1510572550
15,48774,1510573220
15,48780,1510572075
15,50872,1510577962
15,56174,1510572810
15,58559,1510571886
15,59315,1510572096
15,60069,1510577951
15,63859,1510578158
15,64614,1510572137
15,68237,1510572824
15,68954,1510577953
15,69757,1299425345
15,70286,1510572656
15,71057,1510578034
15,71264,1510578103
15,72998,1510572052
15,79132,1510571930
15,84152,1510572834
15,84954,1510573398
15,85414,1510572833
15,89745,1510572842
15,91500,1510573214
15,91529,1510571987
15,94864,1510572894
15,96610,1510572815
15,97938,1510572473
15,99114,1510571958
15,101864,1510572902
15,103249,1510573234
15,104841,1510572095
15,105504,1510572616
15,109374,1510572056
15,109487,1510571878
15,110102,1510573153
15,111759,1510572026
15,112556,1510572466
15,112852,1510571973
15,115149,1510572159
15,115713,1510572009
15,120466,1510573154
15,122882,1510572126
15,122886,1510572679
15,122904,1510571949
15,122922,1510572670
15,122924,1510573305
